age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
44,self-employed,divorced,professional.course,0,1,0,cellular,652,2,999,2,failure,92.893,-46.2,1.327,5099.1,0
36,technician,married,professional.course,0,1,0,cellular,258,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
32,blue-collar,married,basic.9y,0,0,0,cellular,72,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
43,self-employed,married,professional.course,0,1,0,cellular,104,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
37,management,single,university.degree,0,0,0,telephone,287,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
51,management,divorced,university.degree,0,1,0,cellular,154,3,999,1,failure,92.893,-46.2,1.327,5099.1,0
27,services,single,high.school,0,1,0,cellular,193,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
52,technician,married,professional.course,0,0,0,cellular,94,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
27,services,single,high.school,0,1,1,cellular,356,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
39,management,single,university.degree,0,0,0,cellular,122,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
43,management,single,university.degree,0,1,0,telephone,140,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,technician,divorced,professional.course,0,1,0,cellular,135,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
48,admin.,divorced,university.degree,0,1,0,cellular,590,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
37,services,married,high.school,0,1,0,cellular,87,2,12,1,success,92.893,-46.2,1.327,5099.1,0
32,admin.,divorced,high.school,0,1,0,cellular,633,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
34,admin.,single,university.degree,0,1,0,cellular,92,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
48,blue-collar,married,basic.4y,0,0,1,cellular,370,2,1,1,success,92.893,-46.2,1.327,5099.1,0
42,blue-collar,single,basic.4y,0,1,0,cellular,560,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
43,blue-collar,married,basic.9y,0,0,0,cellular,352,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
39,entrepreneur,married,basic.6y,0,0,0,cellular,121,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
41,admin.,single,high.school,0,1,0,cellular,360,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
39,blue-collar,married,basic.6y,0,1,1,cellular,195,1,999,1,failure,92.893,-46.2,1.327,5099.1,0
33,services,married,basic.9y,0,0,0,cellular,225,3,999,1,failure,92.893,-46.2,1.327,5099.1,0
33,admin.,single,university.degree,0,1,1,cellular,589,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
39,unemployed,married,basic.4y,0,0,0,cellular,228,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
58,technician,divorced,university.degree,0,0,0,cellular,101,1,999,1,failure,92.893,-46.2,1.327,5099.1,0
41,blue-collar,divorced,basic.9y,0,1,0,cellular,102,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
32,admin.,married,university.degree,0,1,1,cellular,178,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
32,admin.,married,university.degree,0,0,0,cellular,235,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
37,blue-collar,married,basic.6y,0,0,0,cellular,253,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
27,technician,married,professional.course,0,0,0,cellular,347,2,999,1,failure,92.893,-46.2,1.327,5099.1,1
40,technician,single,university.degree,0,0,0,telephone,430,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
32,admin.,married,university.degree,0,1,0,cellular,100,4,999,1,failure,92.893,-46.2,1.327,5099.1,0
32,admin.,married,university.degree,0,0,0,cellular,1030,1,6,1,success,92.893,-46.2,1.327,5099.1,1
46,blue-collar,married,basic.4y,0,1,0,cellular,127,1,999,1,failure,92.893,-46.2,1.327,5099.1,0
36,blue-collar,married,basic.9y,0,0,0,cellular,56,1,999,1,failure,92.893,-46.2,1.327,5099.1,0
39,technician,married,professional.course,0,1,0,cellular,1254,3,999,1,failure,92.893,-46.2,1.327,5099.1,0
55,technician,married,university.degree,0,1,1,cellular,895,2,999,1,failure,92.893,-46.2,1.327,5099.1,1
35,blue-collar,married,basic.9y,0,0,0,cellular,270,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
29,entrepreneur,married,high.school,0,0,0,telephone,325,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
27,admin.,married,high.school,0,0,1,cellular,279,1,999,1,failure,92.893,-46.2,1.327,5099.1,0
29,entrepreneur,married,high.school,0,1,0,cellular,539,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
27,admin.,married,high.school,0,0,0,cellular,643,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
41,self-employed,married,basic.9y,0,0,0,cellular,54,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
29,admin.,married,high.school,0,1,0,cellular,798,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,1
36,blue-collar,married,basic.9y,0,0,0,cellular,115,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
50,admin.,married,basic.9y,0,0,0,cellular,95,6,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
37,unemployed,married,basic.6y,0,1,0,cellular,425,1,999,1,failure,92.893,-46.2,1.327,5099.1,0
38,admin.,single,university.degree,0,0,1,cellular,266,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
43,blue-collar,married,basic.6y,0,1,0,cellular,57,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
35,management,married,university.degree,0,0,0,cellular,304,1,999,1,failure,92.893,-46.2,1.327,5099.1,0
27,blue-collar,single,high.school,0,0,1,cellular,308,1,999,1,failure,92.893,-46.2,1.327,5099.1,0
54,admin.,married,high.school,0,1,0,cellular,594,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,1
31,services,single,high.school,0,0,1,cellular,50,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
46,management,married,university.degree,0,1,0,cellular,247,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
35,management,married,university.degree,0,0,0,cellular,437,3,999,1,failure,92.893,-46.2,1.327,5099.1,0
46,management,married,university.degree,0,1,0,cellular,458,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
34,blue-collar,married,basic.9y,0,1,1,cellular,96,3,999,1,failure,92.893,-46.2,1.327,5099.1,0
49,technician,single,high.school,0,0,1,cellular,253,4,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,admin.,married,professional.course,0,0,0,cellular,271,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,services,married,high.school,0,0,0,cellular,227,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
32,technician,single,professional.course,0,0,1,cellular,423,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
30,entrepreneur,divorced,basic.6y,0,0,0,cellular,422,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
33,admin.,single,university.degree,0,0,1,cellular,49,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
44,blue-collar,married,basic.6y,0,0,1,cellular,244,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
31,management,single,university.degree,0,1,0,cellular,924,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
35,blue-collar,married,basic.6y,0,0,0,cellular,126,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
35,services,married,professional.course,0,1,0,cellular,188,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
59,blue-collar,married,basic.4y,0,0,0,cellular,190,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
33,blue-collar,married,basic.9y,0,1,0,cellular,580,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
46,admin.,married,university.degree,0,0,0,cellular,227,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
59,blue-collar,married,basic.9y,0,0,0,cellular,600,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
40,admin.,married,basic.9y,0,1,1,cellular,639,2,10,1,success,92.893,-46.2,1.327,5099.1,0
30,blue-collar,married,basic.4y,0,0,0,cellular,244,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
31,admin.,married,university.degree,0,0,0,cellular,245,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,blue-collar,single,basic.4y,0,0,1,cellular,178,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
44,blue-collar,married,basic.6y,0,0,0,cellular,212,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
40,blue-collar,married,basic.9y,0,1,1,cellular,227,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
33,admin.,divorced,university.degree,0,0,1,cellular,201,8,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
37,services,married,basic.9y,0,1,0,cellular,158,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
37,admin.,married,high.school,0,0,1,cellular,198,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
35,blue-collar,single,basic.9y,0,0,0,cellular,1806,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,1
48,blue-collar,married,professional.course,0,0,0,cellular,146,2,999,2,failure,92.893,-46.2,1.327,5099.1,0
54,admin.,married,high.school,0,0,0,cellular,202,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
44,blue-collar,married,basic.9y,0,0,0,cellular,556,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
39,technician,married,professional.course,0,0,0,cellular,189,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
37,services,married,high.school,0,0,0,cellular,262,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
30,services,single,high.school,0,0,0,cellular,132,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
39,blue-collar,married,basic.4y,0,0,0,cellular,166,3,999,1,failure,92.893,-46.2,1.327,5099.1,0
26,unemployed,married,basic.9y,0,1,1,cellular,217,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
36,blue-collar,single,basic.9y,0,0,1,cellular,1516,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,1
41,admin.,single,high.school,0,0,0,telephone,202,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
45,technician,divorced,university.degree,0,1,1,cellular,252,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
42,admin.,divorced,high.school,0,1,0,cellular,350,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
43,blue-collar,married,basic.9y,0,1,0,cellular,93,4,999,2,failure,92.893,-46.2,1.327,5099.1,0
24,student,single,university.degree,0,0,0,telephone,908,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,blue-collar,married,basic.9y,0,1,0,cellular,140,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
32,admin.,single,professional.course,0,1,0,cellular,603,2,7,2,failure,92.893,-46.2,1.327,5099.1,0
36,blue-collar,married,basic.6y,0,0,0,cellular,592,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
35,services,single,high.school,0,0,1,cellular,195,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
44,technician,divorced,professional.course,0,1,0,cellular,245,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
39,services,married,high.school,0,1,0,cellular,739,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
56,admin.,married,basic.9y,0,0,1,cellular,225,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
35,blue-collar,married,basic.6y,0,1,0,cellular,429,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
46,management,married,university.degree,0,1,0,cellular,293,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
41,blue-collar,married,basic.9y,0,1,0,cellular,434,3,999,1,failure,92.893,-46.2,1.327,5099.1,0
31,services,married,high.school,0,1,0,cellular,128,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
34,services,single,high.school,0,1,1,cellular,269,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
33,services,married,high.school,0,1,1,cellular,273,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
48,blue-collar,married,professional.course,0,0,1,cellular,291,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
46,blue-collar,single,basic.9y,0,1,0,cellular,364,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
29,services,married,professional.course,0,1,0,cellular,109,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
43,services,single,high.school,0,0,0,cellular,337,5,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
30,blue-collar,married,basic.4y,0,1,0,cellular,219,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
31,unemployed,married,professional.course,0,1,0,cellular,700,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
35,technician,single,professional.course,0,0,1,cellular,181,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
46,blue-collar,married,basic.9y,0,0,0,cellular,792,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,1
49,blue-collar,married,basic.9y,0,0,0,cellular,589,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
46,management,married,university.degree,0,1,1,cellular,84,3,999,1,failure,92.893,-46.2,1.327,5099.1,0
48,technician,married,basic.9y,0,0,0,cellular,553,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,1
38,technician,married,university.degree,0,1,0,cellular,174,3,999,1,failure,92.893,-46.2,1.327,5099.1,0
47,admin.,single,basic.9y,0,0,0,cellular,253,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
47,management,married,university.degree,0,1,0,cellular,127,6,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
45,management,married,university.degree,0,1,1,cellular,265,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,management,married,university.degree,0,0,0,cellular,272,4,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
42,admin.,divorced,professional.course,0,0,0,cellular,37,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
41,self-employed,married,basic.9y,0,1,0,cellular,1135,3,999,1,failure,92.893,-46.2,1.327,5099.1,1
31,management,single,university.degree,0,1,0,cellular,239,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
53,blue-collar,married,basic.9y,0,0,0,telephone,376,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
37,admin.,single,university.degree,0,1,0,cellular,255,6,999,1,failure,92.893,-46.2,1.327,5099.1,0
49,blue-collar,married,basic.9y,0,0,0,cellular,324,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
32,blue-collar,married,basic.9y,0,0,0,cellular,228,4,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
39,technician,married,professional.course,0,0,0,cellular,20,8,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
43,admin.,single,high.school,0,0,0,cellular,209,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
39,technician,married,professional.course,0,0,1,cellular,831,4,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
34,services,single,high.school,0,1,0,cellular,541,3,999,1,failure,92.893,-46.2,1.327,5099.1,0
43,admin.,divorced,high.school,0,1,1,cellular,892,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
39,admin.,married,basic.6y,0,1,0,telephone,123,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
46,admin.,married,high.school,0,1,0,telephone,146,4,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
30,blue-collar,married,basic.4y,0,1,1,cellular,463,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
51,self-employed,married,high.school,0,1,0,cellular,43,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
55,unemployed,divorced,university.degree,0,0,0,cellular,190,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,services,married,high.school,0,0,0,cellular,62,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
33,admin.,married,university.degree,0,0,0,cellular,245,5,999,1,failure,92.893,-46.2,1.327,5099.1,0
49,blue-collar,married,basic.9y,0,1,0,cellular,411,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
50,blue-collar,married,basic.4y,0,0,0,cellular,251,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
26,services,single,high.school,0,1,0,cellular,177,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
25,services,single,high.school,0,1,0,cellular,239,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
35,technician,single,professional.course,0,1,0,cellular,100,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
35,management,married,university.degree,0,0,0,cellular,597,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,1
50,admin.,married,basic.9y,0,1,0,telephone,138,4,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
46,blue-collar,married,basic.4y,0,0,0,telephone,10,4,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
29,services,married,professional.course,0,0,0,cellular,1051,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,technician,single,university.degree,0,0,0,cellular,235,4,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,admin.,single,high.school,0,0,0,cellular,42,2,999,1,failure,92.893,-46.2,1.327,5099.1,0
41,technician,single,university.degree,0,1,0,cellular,59,4,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
56,blue-collar,married,basic.9y,0,0,0,cellular,369,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
31,blue-collar,married,basic.9y,0,0,0,cellular,212,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,blue-collar,married,basic.4y,0,1,1,cellular,490,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
36,blue-collar,married,basic.4y,0,0,0,cellular,227,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
48,services,married,high.school,0,0,0,cellular,388,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
45,technician,married,professional.course,0,1,1,cellular,702,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
43,blue-collar,married,basic.9y,0,0,0,cellular,1297,2,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
28,technician,married,university.degree,0,1,0,cellular,201,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
39,blue-collar,married,basic.4y,0,0,0,cellular,155,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
30,blue-collar,married,basic.4y,0,0,0,cellular,208,1,999,1,failure,92.893,-46.2,1.327,5099.1,0
36,blue-collar,married,basic.9y,0,0,0,cellular,189,3,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
58,technician,divorced,university.degree,0,0,0,cellular,181,1,999,0,nonexistent,92.893,-46.2,1.327,5099.1,0
57,retired,married,basic.6y,0,0,0,cellular,873,1,999,1,failure,92.893,-46.2,1.327,5099.1,0
41,technician,married,university.degree,0,1,1,cellular,170,4,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,admin.,married,high.school,0,1,0,cellular,141,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
25,admin.,single,high.school,0,0,0,telephone,128,8,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
31,management,divorced,university.degree,0,1,0,cellular,156,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
50,blue-collar,divorced,basic.9y,0,0,0,cellular,262,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,single,basic.4y,0,0,1,cellular,328,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
39,admin.,single,university.degree,0,1,0,cellular,150,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,management,single,high.school,0,1,1,cellular,130,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
34,management,single,university.degree,0,0,1,cellular,662,4,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
38,services,married,high.school,0,1,1,cellular,302,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
48,admin.,married,basic.9y,0,0,0,cellular,253,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
45,admin.,divorced,professional.course,0,0,1,cellular,132,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
49,admin.,divorced,university.degree,0,1,0,cellular,164,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
32,blue-collar,married,basic.4y,0,1,0,cellular,906,5,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
44,admin.,married,high.school,0,0,0,cellular,131,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
44,admin.,married,high.school,0,0,0,cellular,127,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
34,admin.,married,university.degree,0,0,0,cellular,104,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
33,admin.,married,university.degree,0,1,0,cellular,317,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
44,admin.,married,high.school,0,1,0,cellular,263,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
37,admin.,divorced,high.school,0,0,0,cellular,11,8,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
35,admin.,married,high.school,0,1,1,cellular,165,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
25,admin.,single,high.school,0,1,1,cellular,795,6,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
31,services,single,high.school,0,0,0,cellular,98,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,services,married,high.school,0,1,0,cellular,729,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
27,blue-collar,single,high.school,0,0,0,cellular,80,4,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
39,blue-collar,married,basic.6y,0,0,0,cellular,138,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,admin.,married,basic.9y,0,1,1,cellular,85,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,admin.,married,basic.9y,0,0,0,cellular,159,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
39,blue-collar,married,basic.6y,0,1,1,cellular,298,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
41,admin.,single,high.school,0,1,0,cellular,57,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
32,services,married,high.school,0,1,0,cellular,76,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
56,management,divorced,university.degree,0,0,0,cellular,166,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
30,technician,single,professional.course,0,1,0,cellular,68,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
33,services,married,high.school,0,1,0,cellular,88,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
45,technician,married,basic.9y,0,0,1,cellular,1077,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
32,technician,divorced,professional.course,0,0,1,cellular,168,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
30,technician,single,professional.course,0,0,0,cellular,440,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
28,student,single,university.degree,0,0,0,cellular,81,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
28,student,single,university.degree,0,1,0,cellular,126,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
41,services,divorced,high.school,0,1,0,cellular,380,4,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
32,blue-collar,married,basic.9y,0,1,1,cellular,157,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,services,single,basic.9y,0,1,0,cellular,293,3,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
42,admin.,married,high.school,0,1,0,cellular,106,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
37,blue-collar,single,basic.9y,0,1,0,cellular,72,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
31,admin.,married,high.school,0,1,0,cellular,364,5,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
42,technician,married,professional.course,0,1,0,cellular,108,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,services,single,high.school,0,0,0,cellular,7,5,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
43,unemployed,married,basic.9y,0,1,0,cellular,105,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,married,high.school,0,1,0,cellular,26,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
34,blue-collar,married,basic.9y,0,1,1,cellular,197,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,married,high.school,0,1,0,cellular,103,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
34,blue-collar,married,basic.9y,0,1,1,cellular,328,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,technician,married,university.degree,0,1,0,cellular,285,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
35,blue-collar,married,basic.9y,0,1,0,cellular,63,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
37,technician,married,professional.course,0,1,1,cellular,132,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,blue-collar,married,basic.9y,0,0,0,cellular,211,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
39,management,married,university.degree,0,1,0,cellular,53,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
34,blue-collar,married,basic.9y,0,0,1,cellular,763,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
35,services,single,high.school,0,1,1,cellular,94,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
38,admin.,married,high.school,0,1,0,cellular,213,5,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
37,blue-collar,married,high.school,0,1,0,cellular,475,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
32,housemaid,married,basic.4y,0,1,0,cellular,240,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,services,single,high.school,0,0,0,cellular,198,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
32,housemaid,married,basic.4y,0,1,1,cellular,340,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
39,blue-collar,divorced,basic.9y,0,1,0,cellular,247,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
39,blue-collar,divorced,basic.9y,0,1,0,cellular,191,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,blue-collar,married,high.school,0,1,0,cellular,154,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
31,blue-collar,married,basic.9y,0,1,0,cellular,122,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
36,blue-collar,married,high.school,0,1,0,cellular,232,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
37,blue-collar,married,basic.9y,0,0,0,cellular,65,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
37,self-employed,married,university.degree,0,1,0,cellular,279,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
